時間,電壓,電流,SOC,Temp Max,Temp Min,CellV Max,CellV Min,CHG_Current,DSG_Current,Basic_Status0,Basic_Status1,Basic_Status2,ExtendedStatus,SOCStatus,ErrorCode,Relay/Mos,Cycle,FW Version
"2025-01-14T01:12:52Z
","50.99 V
","71.88 A
","33 %
","32.8 C
","14.7 C
","3.504 V
","3.376 V
","71.88 A
","-1.96 A
","0
","0
","0
","0
","1
","0
","5
","7
","4660
"
"2025-01-14T01:12:53Z
","50.99 V
","71.79 A
","33 %
","32.8 C
","14.7 C
","3.504 V
","3.376 V
","71.79 A
","-1.96 A
","0
","0
","0
","0
","1
","0
","5
","7
","4660
"
"2025-01-14T01:12:53Z
","50.99 V
","71.79 A
","33 %
","32.8 C
","14.7 C
","3.504 V
","3.376 V
","71.79 A
","-1.96 A
","0
","0
","0
","0
","1
","0
","5
","7
","4660
"
"2025-01-14T01:12:54Z
","50.99 V
","71.79 A
","33 %
","32.8 C
","14.7 C
","3.504 V
","3.376 V
","71.79 A
","-1.96 A
","0
","0
","0
","0
","1
","0
","5
","7
","4660
"
"2025-01-14T01:12:54Z
","50.99 V
","71.79 A
","33 %
","32.8 C
","14.7 C
","3.504 V
","3.376 V
","71.79 A
","-1.96 A
","0
","0
","0
","0
","1
","0
","5
","7
","4660
"
"2025-01-14T01:12:55Z
","50.99 V
","71.79 A
","33 %
","32.8 C
","14.7 C
","3.504 V
","3.376 V
","71.79 A
","-1.96 A
","0
","0
","0
","0
","1
","0
","5
","7
","4660
"
"2025-01-14T01:12:55Z
","50.99 V
","71.86 A
","33 %
","32.8 C
","14.7 C
","3.504 V
","3.376 V
","71.86 A
","-1.96 A
","0
","0
","0
","0
","1
","0
","5
","7
","4660
"
"2025-01-14T01:12:56Z
","50.99 V
","71.86 A
","33 %
","32.8 C
","14.7 C
","3.504 V
","3.376 V
","71.86 A
","-1.96 A
","0
","0
","0
","0
","1
","0
","5
","7
","4660
"
"2025-01-14T01:47:33Z
","51.12 V
","72.22 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.22 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:33Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:34Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:34Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:35Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:35Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.386 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:36Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.386 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:36Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.386 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:37Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.386 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:37Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:38Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:38Z
","51.12 V
","72.2 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:39Z
","51.12 V
","72.2 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:39Z
","51.12 V
","72.2 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:40Z
","51.12 V
","72.2 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:40Z
","51.12 V
","72.2 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.2 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:41Z
","51.12 V
","72.26 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:41Z
","51.12 V
","72.26 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:42Z
","51.12 V
","72.26 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:42Z
","51.12 V
","72.26 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:43Z
","51.12 V
","72.26 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:43Z
","51.12 V
","72.19 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:44Z
","51.12 V
","72.19 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:44Z
","51.12 V
","72.19 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:45Z
","51.12 V
","72.19 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:45Z
","51.12 V
","72.18 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.18 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:46Z
","51.12 V
","72.18 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.18 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:46Z
","51.12 V
","72.18 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.18 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:47Z
","51.12 V
","72.18 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.18 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:47Z
","51.12 V
","72.18 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.18 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:48Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:48Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:49Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:49Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:50Z
","51.12 V
","72.15 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:50Z
","51.12 V
","72.26 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:51Z
","51.12 V
","72.26 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:51Z
","51.12 V
","72.26 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:52Z
","51.12 V
","72.26 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:52Z
","51.12 V
","72.26 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.26 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:53Z
","51.13 V
","72.21 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:53Z
","51.13 V
","72.21 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:54Z
","51.13 V
","72.21 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:54Z
","51.13 V
","72.21 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:55Z
","51.12 V
","72.16 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:55Z
","51.12 V
","72.16 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:56Z
","51.12 V
","72.16 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:56Z
","51.12 V
","72.16 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:57Z
","51.12 V
","72.16 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:57Z
","51.12 V
","72.16 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:58Z
","51.12 V
","72.16 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:58Z
","51.12 V
","72.16 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:59Z
","51.12 V
","72.16 A
","47 %
","32.8 C
","14.7 C
","3.509 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:47:59Z
","51.12 V
","72.16 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:00Z
","51.12 V
","71.94 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.94 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:00Z
","51.12 V
","71.94 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.94 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:01Z
","51.12 V
","71.94 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.94 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:01Z
","51.12 V
","71.94 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.94 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:02Z
","51.12 V
","71.94 A
","47 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.94 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:02Z
","51.12 V
","71.99 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.99 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:03Z
","51.12 V
","71.99 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.99 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:03Z
","51.12 V
","71.99 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.99 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:04Z
","51.12 V
","71.99 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.99 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:04Z
","51.12 V
","71.99 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.99 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:05Z
","51.12 V
","71.95 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.95 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:05Z
","51.12 V
","71.95 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.95 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:06Z
","51.12 V
","71.95 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.95 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:06Z
","51.12 V
","71.95 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.95 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:07Z
","51.12 V
","71.96 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.96 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:07Z
","51.12 V
","71.96 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.96 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:08Z
","51.12 V
","71.96 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","71.96 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:08Z
","51.12 V
","71.96 A
","48 %
","32.8 C
","14.7 C
","3.507 V
","3.385 V
","71.96 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:09Z
","51.12 V
","71.96 A
","48 %
","32.8 C
","14.7 C
","3.507 V
","3.385 V
","71.96 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:09Z
","51.12 V
","72.01 A
","48 %
","32.8 C
","14.7 C
","3.507 V
","3.385 V
","72.01 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:10Z
","51.12 V
","72.01 A
","48 %
","32.8 C
","14.7 C
","3.507 V
","3.385 V
","72.01 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:10Z
","51.12 V
","72.01 A
","48 %
","32.8 C
","14.7 C
","3.507 V
","3.385 V
","72.01 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:11Z
","51.12 V
","72.01 A
","48 %
","32.8 C
","14.7 C
","3.507 V
","3.385 V
","72.01 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:11Z
","51.12 V
","72.01 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.01 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:12Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:12Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:13Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:13Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:14Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:14Z
","51.12 V
","72.23 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:15Z
","51.12 V
","72.23 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:15Z
","51.12 V
","72.23 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:16Z
","51.12 V
","72.23 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:16Z
","51.12 V
","72.23 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.23 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:17Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:17Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:18Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:18Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:19Z
","51.12 V
","72.16 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:19Z
","51.12 V
","72.16 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:20Z
","51.12 V
","72.16 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:20Z
","51.12 V
","72.16 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:21Z
","51.12 V
","72.16 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:21Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:22Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:22Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:23Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:23Z
","51.12 V
","72.19 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.19 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:24Z
","51.12 V
","72.21 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:24Z
","51.12 V
","72.21 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:25Z
","51.12 V
","72.21 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:25Z
","51.12 V
","72.21 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:26Z
","51.12 V
","72.21 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.21 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:26Z
","51.12 V
","72.24 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:27Z
","51.12 V
","72.24 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:27Z
","51.12 V
","72.24 A
","48 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:28Z
","51.12 V
","72.24 A
","48 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:28Z
","51.12 V
","72.24 A
","48 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.24 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:29Z
","51.12 V
","72.16 A
","48 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:29Z
","51.12 V
","72.16 A
","48 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:30Z
","51.12 V
","72.16 A
","48 %
","32.8 C
","14.7 C
","3.509 V
","3.386 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:30Z
","51.12 V
","72.16 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.16 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:31Z
","51.12 V
","72.15 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:31Z
","51.12 V
","72.15 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:32Z
","51.12 V
","72.15 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
"2025-01-14T01:48:32Z
","51.12 V
","72.15 A
","48 %
","32.8 C
","14.7 C
","3.508 V
","3.385 V
","72.15 A
","-1.96 A
","0
","0
","0
","0
","0
","0
","5
","7
","4660
"
